0,0,0
0.00010001,1.6246e-07,0.0025661
0.00020002,4.8546e-07,0.0040783
0.00030003,9.2087e-07,0.0053473
0.00040004,1.4502e-06,0.0064803
0.00050005,2.0626e-06,0.0075215
0.00060006,2.7502e-06,0.008495
0.00070007,3.5075e-06,0.0094155
0.00080008,4.33e-06,0.010293
0.00090009,5.214e-06,0.011134
0.0010001,6.1565e-06,0.011944
0.0011001,7.1548e-06,0.012728
0.0012001,8.2068e-06,0.013488
0.0013001,9.3104e-06,0.014226
0.0014001,1.0464e-05,0.014946
0.0015002,1.1665e-05,0.015648
0.0016002,1.2914e-05,0.016335
0.0017002,1.4208e-05,0.017008
0.0018002,1.5546e-05,0.017667
0.0019002,1.6928e-05,0.018314
0.0020002,1.8351e-05,0.018949
0.0021002,1.9816e-05,0.019573
0.0022002,2.1322e-05,0.020188
0.0023002,2.2866e-05,0.020793
0.0024002,2.445e-05,0.021389
0.0025003,2.6071e-05,0.021976
0.0026003,2.773e-05,0.022555
0.0027003,2.9426e-05,0.023127
0.0028003,3.1157e-05,0.023692
0.0029003,3.2924e-05,0.02425
0.0030003,3.4726e-05,0.024801
0.0031003,3.6562e-05,0.025345
0.0032003,3.8432e-05,0.025884
0.0033003,4.0336e-05,0.026417
0.0034003,4.2272e-05,0.026944
0.0035004,4.4241e-05,0.027466
0.0036004,4.6241e-05,0.027983
0.0037004,4.8274e-05,0.028494
0.0038004,5.0337e-05,0.029001
0.0039004,5.2431e-05,0.029504
0.0040004,5.4556e-05,0.030001
0.0041004,5.6711e-05,0.030495
0.0042004,5.8895e-05,0.030984
0.0043004,6.1109e-05,0.031469
0.0044004,6.3352e-05,0.03195
0.0045005,6.5624e-05,0.032428
0.0046005,6.7924e-05,0.032901
0.0047005,7.0253e-05,0.033371
0.0048005,7.2609e-05,0.033837
0.0049005,7.4993e-05,0.0343
0.0050005,7.7404e-05,0.03476
0.0051005,7.9842e-05,0.035216
0.0052005,8.2307e-05,0.03567
0.0053005,8.4799e-05,0.03612
0.0054005,8.7316e-05,0.036567
0.0055006,8.986e-05,0.037011
0.0056006,9.243e-05,0.037452
0.0057006,9.5026e-05,0.03789
0.0058006,9.7647e-05,0.038326
0.0059006,0.00010029,0.038759
0.0060006,0.00010296,0.039189
0.0061006,0.00010566,0.039617
0.0062006,0.00010838,0.040042
0.0063006,0.00011112,0.040465
0.0064006,0.00011389,0.040885
0.0065007,0.00011669,0.041303
0.0066007,0.0001195,0.041719
0.0067007,0.00012234,0.042132
0.0068007,0.00012521,0.042543
0.0069007,0.00012809,0.042952
0.0070007,0.000131,0.043359
0.0071007,0.00013394,0.043763
0.0072007,0.00013689,0.044166
0.0073007,0.00013987,0.044566
0.0074007,0.00014287,0.044965
0.0075008,0.0001459,0.045361
0.0076008,0.00014894,0.045756
0.0077008,0.00015201,0.046148
0.0078008,0.0001551,0.046539
0.0079008,0.00015821,0.046928
0.0080008,0.00016134,0.047315
0.0081008,0.0001645,0.0477
0.0082008,0.00016767,0.048084
0.0083008,0.00017087,0.048465
0.0084008,0.00017409,0.048846
0.0085009,0.00017732,0.049224
0.0086009,0.00018058,0.049601
0.0087009,0.00018386,0.049976
0.0088009,0.00018716,0.050349
0.0089009,0.00019049,0.050721
0.0090009,0.00019383,0.051092
0.0091009,0.00019719,0.05146
0.0092009,0.00020057,0.051828
0.0093009,0.00020397,0.052193
0.0094009,0.00020739,0.052558
0.009501,0.00021083,0.052921
0.009601,0.00021429,0.053282
0.009701,0.00021777,0.053642
0.009801,0.00022127,0.054001
0.009901,0.00022479,0.054358
0.010001,0.00022833,0.054714
0.010101,0.00023189,0.055068
0.010201,0.00023546,0.055421
0.010301,0.00023906,0.055773
0.010401,0.00024267,0.056124
0.010501,0.00024631,0.056473
0.010601,0.00024996,0.056821
0.010701,0.00025363,0.057167
0.010801,0.00025731,0.057513
0.010901,0.00026102,0.057857
0.011001,0.00026474,0.0582
0.011101,0.00026849,0.058542
0.011201,0.00027225,0.058883
0.011301,0.00027603,0.059222
0.011401,0.00027982,0.05956
0.011501,0.00028364,0.059898
0.011601,0.00028747,0.060234
0.011701,0.00029132,0.060569
0.011801,0.00029519,0.060902
0.011901,0.00029907,0.061235
0.012001,0.00030297,0.061567
0.012101,0.00030689,0.061897
0.012201,0.00031083,0.062227
0.012301,0.00031478,0.062555
0.012401,0.00031875,0.062883
0.012501,0.00032274,0.063209
0.012601,0.00032674,0.063534
0.012701,0.00033077,0.063859
0.012801,0.0003348,0.064182
0.012901,0.00033886,0.064504
0.013001,0.00034293,0.064826
0.013101,0.00034702,0.065146
0.013201,0.00035112,0.065465
0.013301,0.00035524,0.065784
0.013401,0.00035938,0.066101
0.013501,0.00036353,0.066418
0.013601,0.0003677,0.066733
0.013701,0.00037189,0.067048
0.013801,0.00037609,0.067362
0.013901,0.00038031,0.067675
0.014001,0.00038454,0.067987
0.014101,0.00038879,0.068298
0.014201,0.00039305,0.068608
0.014301,0.00039734,0.068918
0.014401,0.00040163,0.069226
0.014501,0.00040594,0.069534
0.014601,0.00041027,0.069841
0.014701,0.00041461,0.070146
0.014801,0.00041897,0.070452
0.014901,0.00042335,0.070756
0.015002,0.00042774,0.071059
0.015102,0.00043214,0.071362
0.015202,0.00043656,0.071664
0.015302,0.00044099,0.071965
0.015402,0.00044544,0.072265
0.015502,0.00044991,0.072564
0.015602,0.00045439,0.072863
0.015702,0.00045888,0.073161
0.015802,0.00046339,0.073458
0.015902,0.00046792,0.073754
0.016002,0.00047246,0.07405
0.016102,0.00047701,0.074345
0.016202,0.00048158,0.074639
0.016302,0.00048616,0.074932
0.016402,0.00049076,0.075225
0.016502,0.00049537,0.075517
0.016602,0.0005,0.075808
0.016702,0.00050464,0.076098
0.016802,0.00050929,0.076388
0.016902,0.00051396,0.076677
0.017002,0.00051864,0.076965
0.017102,0.00052334,0.077253
0.017202,0.00052805,0.07754
0.017302,0.00053278,0.077826
0.017402,0.00053752,0.078111
0.017502,0.00054227,0.078396
0.017602,0.00054704,0.07868
0.017702,0.00055182,0.078964
0.017802,0.00055661,0.079247
0.017902,0.00056142,0.079529
0.018002,0.00056624,0.079811
0.018102,0.00057108,0.080091
0.018202,0.00057593,0.080372
0.018302,0.00058079,0.080651
0.018402,0.00058567,0.08093
0.018502,0.00059056,0.081208
0.018602,0.00059546,0.081486
0.018702,0.00060038,0.081763
0.018802,0.00060531,0.082039
0.018902,0.00061025,0.082315
0.019002,0.00061521,0.08259
0.019102,0.00062018,0.082865
0.019202,0.00062516,0.083139
0.019302,0.00063016,0.083412
0.019402,0.00063517,0.083685
0.019502,0.00064019,0.083957
0.019602,0.00064523,0.084229
0.019702,0.00065028,0.0845
0.019802,0.00065534,0.08477
0.019902,0.00066041,0.08504
0.020002,0.0006655,0.085309
0.020102,0.0006706,0.085578
0.020202,0.00067571,0.085846
0.020302,0.00068084,0.086114
0.020402,0.00068598,0.08638
0.020502,0.00069113,0.086647
0.020602,0.00069629,0.086913
0.020702,0.00070147,0.087178
0.020802,0.00070666,0.087443
0.020902,0.00071186,0.087707
0.021002,0.00071707,0.087971
0.021102,0.0007223,0.088234
0.021202,0.00072754,0.088496
0.021302,0.00073279,0.088758
0.021402,0.00073805,0.08902
0.021502,0.00074332,0.089281
0.021602,0.00074861,0.089541
0.021702,0.00075391,0.089801
0.021802,0.00075922,0.090061
0.021902,0.00076455,0.090319
0.022002,0.00076988,0.090578
0.022102,0.00077523,0.090836
0.022202,0.00078059,0.091093
0.022302,0.00078596,0.09135
0.022402,0.00079135,0.091606
0.022502,0.00079674,0.091862
0.022602,0.00080215,0.092117
0.022702,0.00080757,0.092372
0.022802,0.000813,0.092627
0.022902,0.00081845,0.09288
0.023002,0.0008239,0.093134
0.023102,0.00082937,0.093387
0.023202,0.00083485,0.093639
0.023302,0.00084034,0.093891
0.023402,0.00084584,0.094143
0.023502,0.00085135,0.094394
0.023602,0.00085688,0.094644
0.023702,0.00086241,0.094894
0.023802,0.00086796,0.095144
0.023902,0.00087352,0.095393
0.024002,0.00087909,0.095641
0.024102,0.00088467,0.09589
0.024202,0.00089027,0.096137
0.024302,0.00089587,0.096385
0.024402,0.00090149,0.096631
0.024502,0.00090711,0.096878
0.024602,0.00091275,0.097124
0.024702,0.0009184,0.097369
0.024802,0.00092406,0.097614
0.024902,0.00092974,0.097859
0.025003,0.00093542,0.098103
0.025103,0.00094111,0.098347
0.025203,0.00094682,0.09859
0.025303,0.00095253,0.098833
0.025403,0.00095826,0.099075
