0,0,0
0.00010001,1.8761e-06,0.010533
0.00020002,4.7944e-06,0.015876
0.00030003,8.2977e-06,0.020174
0.00040004,1.2243e-05,0.023907
0.00050005,1.6552e-05,0.027266
0.00060006,2.1174e-05,0.030353
0.00070007,2.6072e-05,0.033229
0.00080008,3.1219e-05,0.035936
0.00090009,3.6593e-05,0.038502
0.0010001,4.2177e-05,0.040948
0.0011001,4.7955e-05,0.043291
0.0012001,5.3915e-05,0.045544
0.0013001,6.0046e-05,0.047716
0.0014001,6.6339e-05,0.049816
0.0015002,7.2785e-05,0.051851
0.0016002,7.9378e-05,0.053826
0.0017002,8.611e-05,0.055748
0.0018002,9.2975e-05,0.057619
0.0019002,9.9969e-05,0.059444
0.0020002,0.00010708,0.061226
0.0021002,0.00011432,0.062968
0.0022002,0.00012167,0.064673
0.0023002,0.00012913,0.066342
0.0024002,0.00013669,0.067978
0.0025003,0.00014436,0.069583
0.0026003,0.00015213,0.071158
0.0027003,0.00015999,0.072705
0.0028003,0.00016795,0.074225
0.0029003,0.000176,0.07572
0.0030003,0.00018414,0.077191
0.0031003,0.00019237,0.078638
0.0032003,0.00020068,0.080062
0.0033003,0.00020907,0.081466
0.0034003,0.00021755,0.082849
0.0035004,0.0002261,0.084212
0.0036004,0.00023472,0.085557
0.0037004,0.00024343,0.086883
0.0038004,0.0002522,0.088191
0.0039004,0.00026105,0.089483
0.0040004,0.00026997,0.090758
0.0041004,0.00027895,0.092017
0.0042004,0.000288,0.093261
0.0043004,0.00029712,0.09449
0.0044004,0.0003063,0.095704
0.0045005,0.00031555,0.096905
0.0046005,0.00032485,0.098091
0.0047005,0.00033422,0.099265
0.0048005,0.00034365,0.10043
0.0049005,0.00035313,0.10157
0.0050005,0.00036267,0.10271
0.0051005,0.00037227,0.10383
0.0052005,0.00038192,0.10495
0.0053005,0.00039163,0.10605
0.0054005,0.00040139,0.10714
0.0055006,0.0004112,0.10822
0.0056006,0.00042107,0.10929
0.0057006,0.00043098,0.11035
0.0058006,0.00044095,0.1114
0.0059006,0.00045096,0.11244
0.0060006,0.00046102,0.11347
0.0061006,0.00047113,0.11449
0.0062006,0.00048129,0.1155
0.0063006,0.00049149,0.1165
0.0064006,0.00050174,0.11749
0.0065007,0.00051203,0.11848
0.0066007,0.00052236,0.11945
0.0067007,0.00053274,0.12042
0.0068007,0.00054316,0.12138
0.0069007,0.00055362,0.12234
0.0070007,0.00056413,0.12328
0.0071007,0.00057467,0.12422
0.0072007,0.00058526,0.12515
0.0073007,0.00059588,0.12607
0.0074007,0.00060654,0.12698
0.0075008,0.00061724,0.12789
0.0076008,0.00062798,0.12879
0.0077008,0.00063876,0.12969
0.0078008,0.00064957,0.13057
0.0079008,0.00066042,0.13145
0.0080008,0.00067131,0.13233
0.0081008,0.00068223,0.13319
0.0082008,0.00069318,0.13405
0.0083008,0.00070417,0.13491
0.0084008,0.00071519,0.13576
0.0085009,0.00072625,0.1366
0.0086009,0.00073734,0.13744
0.0087009,0.00074846,0.13827
0.0088009,0.00075962,0.13909
0.0089009,0.0007708,0.13991
0.0090009,0.00078202,0.14073
0.0091009,0.00079327,0.14154
0.0092009,0.00080455,0.14234
0.0093009,0.00081586,0.14314
0.0094009,0.0008272,0.14393
0.009501,0.00083857,0.14471
0.009601,0.00084996,0.1455
0.009701,0.00086139,0.14627
0.009801,0.00087284,0.14704
0.009901,0.00088433,0.14781
0.010001,0.00089584,0.14857
0.010101,0.00090737,0.14933
0.010201,0.00091894,0.15008
0.010301,0.00093053,0.15083
0.010401,0.00094214,0.15157
0.010501,0.00095379,0.15231
0.010601,0.00096546,0.15305
0.010701,0.00097715,0.15378
